cell_id,cell_lat,cell_lon,in_scope
169,51.2868000,0.0992431,0
170,51.2868000,0.1028498,0
171,51.2868000,0.1064566,0
172,51.2868000,0.1100633,0
173,51.2868000,0.1136701,0
174,51.2868000,0.1172769,0
175,51.2868000,0.1208836,0
176,51.2868000,0.1244904,0
177,51.2868000,0.1280972,0
178,51.2868000,0.1317039,0
179,51.2868000,0.1353107,0
180,51.2868000,0.1389175,0
181,51.2868000,0.1425242,0
182,51.2868000,0.1461310,0
183,51.2868000,0.1497377,0
184,51.2868000,0.1533445,0
185,51.2868000,0.1569513,0
186,51.2868000,0.1605580,0
187,51.2868000,0.1641648,0
188,51.2868000,0.1677716,0
189,51.2868000,0.1713783,0
190,51.2868000,0.1749851,0
191,51.2868000,0.1785919,0
192,51.2868000,0.1821986,0
193,51.2868000,0.1858054,0
194,51.2868000,0.1894121,0
195,51.2868000,0.1930189,0
196,51.2868000,0.1966257,0
197,51.2868000,0.2002324,0
198,51.2868000,0.2038392,0
199,51.2868000,0.2074460,0
200,51.2868000,0.2110527,0
201,51.2868000,0.2146595,0
202,51.2868000,0.2182663,0
203,51.2868000,0.2218730,0
204,51.2868000,0.2254798,0
205,51.2868000,0.2290865,0
206,51.2868000,0.2326933,0
207,51.2868000,0.2363001,0
208,51.2868000,0.2399068,0
209,51.2868000,0.2435136,0
210,51.2868000,0.2471204,0
211,51.2868000,0.2507271,0
212,51.2868000,0.2543339,0
213,51.2868000,0.2579407,0
214,51.2868000,0.2615474,0
215,51.2868000,0.2651542,0
216,51.2868000,0.2687609,0
217,51.2868000,0.2723677,0
218,51.2868000,0.2759745,0
219,51.2868000,0.2795812,0
220,51.2868000,0.2831880,0
221,51.2868000,0.2867948,0
222,51.2868000,0.2904015,0
223,51.2868000,0.2940083,0
224,51.2868000,0.2976151,0
225,51.2868000,0.3012218,0
226,51.2868000,0.3048286,0
227,51.2868000,0.3084353,0
228,51.2868000,0.3120421,0
229,51.2868000,0.3156489,0
230,51.2868000,0.3192556,0
231,51.2868000,0.3228624,0
232,51.2868000,0.3264692,0
233,51.2868000,0.3300759,0
234,51.2868000,0.3336827,0
235,51.2890458,-0.5103000,0
236,51.2890458,-0.5066932,0
237,51.2890458,-0.5030865,0
238,51.2890458,-0.4994797,0
239,51.2890458,-0.4958729,0
240,51.2890458,-0.4922662,0
241,51.2890458,-0.4886594,0
242,51.2890458,-0.4850527,0
243,51.2890458,-0.4814459,0
244,51.2890458,-0.4778391,0
245,51.2890458,-0.4742324,0
246,51.2890458,-0.4706256,0
247,51.2890458,-0.4670188,0
248,51.2890458,-0.4634121,0
249,51.2890458,-0.4598053,0
250,51.2890458,-0.4561985,0
251,51.2890458,-0.4525918,0
252,51.2890458,-0.4489850,0
253,51.2890458,-0.4453783,0
254,51.2890458,-0.4417715,0
255,51.2890458,-0.4381647,0
256,51.2890458,-0.4345580,0
257,51.2890458,-0.4309512,0
258,51.2890458,-0.4273444,0
259,51.2890458,-0.4237377,0
260,51.2890458,-0.4201309,0
261,51.2890458,-0.4165241,0
262,51.2890458,-0.4129174,0
263,51.2890458,-0.4093106,0
264,51.2890458,-0.4057039,0
265,51.2890458,-0.4020971,0
266,51.2890458,-0.3984903,0
267,51.2890458,-0.3948836,0
268,51.2890458,-0.3912768,0
269,51.2890458,-0.3876700,0
270,51.2890458,-0.3840633,0
271,51.2890458,-0.3804565,0
272,51.2890458,-0.3768497,0
273,51.2890458,-0.3732430,0
274,51.2890458,-0.3696362,0
275,51.2890458,-0.3660295,0
276,51.2890458,-0.3624227,0
277,51.2890458,-0.3588159,0
278,51.2890458,-0.3552092,1
279,51.2890458,-0.3516024,1
280,51.2890458,-0.3479956,1
281,51.2890458,-0.3443889,1
282,51.2890458,-0.3407821,1
283,51.2890458,-0.3371753,1
284,51.2890458,-0.3335686,1
285,51.2890458,-0.3299618,1
286,51.2890458,-0.3263551,1
287,51.2890458,-0.3227483,0
288,51.2890458,-0.3191415,0
289,51.2890458,-0.3155348,0
290,51.2890458,-0.3119280,0
291,51.2890458,-0.3083212,0
292,51.2890458,-0.3047145,0
293,51.2890458,-0.3011077,0
294,51.2890458,-0.2975009,0
295,51.2890458,-0.2938942,0
296,51.2890458,-0.2902874,0
297,51.2890458,-0.2866807,0
298,51.2890458,-0.2830739,0
299,51.2890458,-0.2794671,0
300,51.2890458,-0.2758604,0
301,51.2890458,-0.2722536,0
302,51.2890458,-0.2686468,0
303,51.2890458,-0.2650401,0
304,51.2890458,-0.2614333,0
305,51.2890458,-0.2578265,0
306,51.2890458,-0.2542198,0
307,51.2890458,-0.2506130,0
308,51.2890458,-0.2470063,0
309,51.2890458,-0.2433995,0
310,51.2890458,-0.2397927,0
311,51.2890458,-0.2361860,0
312,51.2890458,-0.2325792,0
313,51.2890458,-0.2289724,0
314,51.2890458,-0.2253657,0
315,51.2890458,-0.2217589,0
316,51.2890458,-0.2181521,0
317,51.2890458,-0.2145454,0
318,51.2890458,-0.2109386,0
