cell_id,cell_lat,cell_lon,in_scope
680,48.4079158,2.8042124,1
681,48.4079158,2.8076205,1
682,48.4079158,2.8110285,0
683,48.4079158,2.8144365,0
684,48.4079158,2.8178446,0
685,48.4079158,2.8212526,0
686,48.4079158,2.8246606,0
687,48.4079158,2.8280687,0
688,48.4079158,2.8314767,0
689,48.4079158,2.8348847,0
690,48.4079158,2.8382928,0
691,48.4079158,2.8417008,0
692,48.4079158,2.8451088,0
693,48.4079158,2.8485168,0
694,48.4079158,2.8519249,0
695,48.4079158,2.8553329,0
696,48.4079158,2.8587409,0
697,48.4079158,2.8621490,0
698,48.4079158,2.8655570,0
699,48.4079158,2.8689650,0
700,48.4079158,2.8723731,0
701,48.4079158,2.8757811,0
702,48.4079158,2.8791891,0
703,48.4079158,2.8825972,0
704,48.4079158,2.8860052,0
705,48.4079158,2.8894132,0
706,48.4079158,2.8928213,0
707,48.4079158,2.8962293,0
708,48.4079158,2.8996373,0
709,48.4079158,2.9030454,0
710,48.4079158,2.9064534,0
711,48.4079158,2.9098614,0
712,48.4101616,1.7000100,0
713,48.4101616,1.7034180,0
714,48.4101616,1.7068261,0
715,48.4101616,1.7102341,0
716,48.4101616,1.7136421,0
717,48.4101616,1.7170502,0
718,48.4101616,1.7204582,0
719,48.4101616,1.7238662,0
720,48.4101616,1.7272743,0
721,48.4101616,1.7306823,0
722,48.4101616,1.7340903,0
723,48.4101616,1.7374984,0
724,48.4101616,1.7409064,0
725,48.4101616,1.7443144,0
726,48.4101616,1.7477225,0
727,48.4101616,1.7511305,0
728,48.4101616,1.7545385,0
729,48.4101616,1.7579465,0
730,48.4101616,1.7613546,0
731,48.4101616,1.7647626,0
732,48.4101616,1.7681706,0
733,48.4101616,1.7715787,0
734,48.4101616,1.7749867,0
735,48.4101616,1.7783947,0
736,48.4101616,1.7818028,0
737,48.4101616,1.7852108,0
738,48.4101616,1.7886188,0
739,48.4101616,1.7920269,0
740,48.4101616,1.7954349,0
741,48.4101616,1.7988429,0
742,48.4101616,1.8022510,0
743,48.4101616,1.8056590,0
744,48.4101616,1.8090670,0
745,48.4101616,1.8124751,0
746,48.4101616,1.8158831,0
747,48.4101616,1.8192911,0
748,48.4101616,1.8226992,0
749,48.4101616,1.8261072,0
750,48.4101616,1.8295152,0
751,48.4101616,1.8329233,0
752,48.4101616,1.8363313,0
753,48.4101616,1.8397393,0
754,48.4101616,1.8431474,0
755,48.4101616,1.8465554,0
756,48.4101616,1.8499634,0
757,48.4101616,1.8533714,0
758,48.4101616,1.8567795,0
759,48.4101616,1.8601875,0
760,48.4101616,1.8635955,0
761,48.4101616,1.8670036,0
762,48.4101616,1.8704116,0
763,48.4101616,1.8738196,0
764,48.4101616,1.8772277,0
765,48.4101616,1.8806357,0
766,48.4101616,1.8840437,0
767,48.4101616,1.8874518,0
768,48.4101616,1.8908598,0
769,48.4101616,1.8942678,0
770,48.4101616,1.8976759,0
771,48.4101616,1.9010839,0
772,48.4101616,1.9044919,0
773,48.4101616,1.9079000,0
774,48.4101616,1.9113080,0
775,48.4101616,1.9147160,0
776,48.4101616,1.9181241,0
777,48.4101616,1.9215321,0
778,48.4101616,1.9249401,0
779,48.4101616,1.9283482,0
780,48.4101616,1.9317562,0
781,48.4101616,1.9351642,0
782,48.4101616,1.9385723,0
783,48.4101616,1.9419803,0
784,48.4101616,1.9453883,0
785,48.4101616,1.9487964,0
786,48.4101616,1.9522044,0
787,48.4101616,1.9556124,0
788,48.4101616,1.9590204,0
789,48.4101616,1.9624285,0
790,48.4101616,1.9658365,0
791,48.4101616,1.9692445,0
792,48.4101616,1.9726526,1
793,48.4101616,1.9760606,1
794,48.4101616,1.9794686,1
795,48.4101616,1.9828767,1
796,48.4101616,1.9862847,1
797,48.4101616,1.9896927,1
798,48.4101616,1.9931008,1
799,48.4101616,1.9965088,1
800,48.4101616,1.9999168,1
801,48.4101616,2.0033249,1
802,48.4101616,2.0067329,1
803,48.4101616,2.0101409,1
804,48.4101616,2.0135490,1
805,48.4101616,2.0169570,1
806,48.4101616,2.0203650,0
807,48.4101616,2.0237731,0
808,48.4101616,2.0271811,0
809,48.4101616,2.0305891,0
810,48.4101616,2.0339972,1
811,48.4101616,2.0374052,1
812,48.4101616,2.0408132,1
813,48.4101616,2.0442213,1
814,48.4101616,2.0476293,1
815,48.4101616,2.0510373,1
816,48.4101616,2.0544453,1
817,48.4101616,2.0578534,1
818,48.4101616,2.0612614,1
819,48.4101616,2.0646694,0
820,48.4101616,2.0680775,0
821,48.4101616,2.0714855,0
822,48.4101616,2.0748935,0
823,48.4101616,2.0783016,0
824,48.4101616,2.0817096,0
825,48.4101616,2.0851176,0
826,48.4101616,2.0885257,0
827,48.4101616,2.0919337,0
828,48.4101616,2.0953417,0
829,48.4101616,2.0987498,0
830,48.4101616,2.1021578,0
831,48.4101616,2.1055658,0
832,48.4101616,2.1089739,0
833,48.4101616,2.1123819,0
834,48.4101616,2.1157899,0
835,48.4101616,2.1191980,0
836,48.4101616,2.1226060,0
837,48.4101616,2.1260140,0
838,48.4101616,2.1294221,0
839,48.4101616,2.1328301,0
840,48.4101616,2.1362381,1
841,48.4101616,2.1396462,1
842,48.4101616,2.1430542,1
843,48.4101616,2.1464622,1
844,48.4101616,2.1498702,0
845,48.4101616,2.1532783,0
846,48.4101616,2.1566863,0
847,48.4101616,2.1600943,0
848,48.4101616,2.1635024,0
849,48.4101616,2.1669104,0
850,48.4101616,2.1703184,0
